0,0,3.337452472,23,80
3.553633785,-0.107804755,3.337942215,23.00001045,80.00008486
7.346558492,-1.599329677,3.344785905,23.00057234,80.00469934
11.2,-1.411979504,3.343977339,23.00172887,80.01420003
15.05704526,-1.576480563,3.344732611,23.00279931,80.02299555
19.14115682,-1.485930617,3.344322675,23.0039365,80.03234157
23.19228385,-1.514147905,3.344459316,23.00508733,80.04180184
27.3,-1.432860352,3.344087522,23.00620592,80.05099952
31.2,-1.561259512,3.344674457,23.00727958,80.05982972
35.23835711,-1.551526339,3.344635013,23.0084624,80.06955925
39.24513634,-1.534806525,3.344555042,23.00960255,80.07894026
43.48102445,-1.46369458,3.344225165,23.01077402,80.08858186
47.6,-1.56022176,3.344665662,23.01194732,80.09824027
51.7,13.33945339,3.27622111,23.01671622,80.06864483
55.8,13.3460894,3.275636733,23.02680531,79.98215956
59.94779709,13.29807604,3.275669009,23.03669241,79.89749889
64.25792041,13.6269191,3.273934915,23.04738895,79.80570938
68.17828381,13.34619613,3.275088995,23.05688518,79.72428511
72.24974078,13.04805395,3.276315189,23.06666156,79.64046751
76.13996251,13.42600576,3.274487916,23.07600973,79.56029645
80.2,13.33585604,3.274783288,23.08592965,79.47513589
83.94224509,13.34424249,3.274684671,23.09491378,79.39804813
87.99019753,13.37913761,3.274431478,23.10480687,79.31307261
92,13.00232365,3.276093783,23.11436634,79.23102887
96.1,13.48051167,3.273864959,23.1242266,79.14634986
100,13.473417,3.273845701,23.13372849,79.06467952
104.1,-1.43807443,3.341954793,23.13480384,79.07378031
108.2466822,-1.550048543,3.342665086,23.13594802,79.08345056
112.1417928,-1.437734774,3.342294244,23.13695999,79.09201959
116.2408694,-1.44448538,3.342456116,23.13805759,79.10130726
120.3471594,-1.542276044,3.34299996,23.13914711,79.11053079
124.5485044,-1.467320958,3.342751906,23.14030129,79.12029392
128.7,-1.477769451,3.34286412,23.14137875,79.12942526
133.0575527,-1.51282172,3.343087779,23.14257069,79.13951331
137.3,-1.466002368,3.342916,23.14367113,79.14884382
141.3286933,-1.531358175,3.343258306,23.14480893,79.15846895
145.4,-1.499963131,3.343135935,23.14587444,79.16750495
149.3796532,-1.508455076,3.343202683,23.1469718,79.1767984
153.4,14.05428606,3.272081451,23.15566014,79.10483874
157.2921227,13.34903203,3.275029411,23.16535678,79.0213693
161.4,13.59274086,3.273772443,23.17527495,78.93608239
165.4472913,13.56812048,3.273739131,23.18511273,78.85143765
169.6916911,13.8183639,3.272420891,23.1958898,78.75850878
173.8603312,13.39319079,3.274279123,23.20594704,78.67194935
177.8547821,13.13451838,3.275323199,23.21572535,78.58771734
181.8,13.49293204,3.273668462,23.22514639,78.50662362
185.9,13.42199431,3.273893265,23.23522219,78.41977017
189.9,13.39231542,3.274017162,23.24471695,78.33801726
194.1,14.3115724,3.269785762,23.25539601,78.24578257
198.250632,13.63021829,3.272792446,23.26589754,78.15507553
202.4,-1.429441593,3.340707041,23.27079743,78.12353487
206.3846159,-1.511580388,3.341387982,23.27179861,78.13228048
210.4,-1.404753445,3.341087056,23.27282532,78.14124137
214.4,-1.544755084,3.341863927,23.27389121,78.15052389
218.4517648,-1.479534336,3.341685127,23.27491213,78.15944515
222.4,-1.545511645,3.342085431,23.27597084,78.16866523
226.6582315,-1.529699342,3.342106537,23.27713904,78.17882797
230.8826054,-1.571998453,3.34236463,23.27827092,78.18868972
235.0301342,-1.48081807,3.342015736,23.27938694,78.19841307
238.9,-1.465266378,3.341983605,23.28036168,78.20693998
242.9477864,-1.559071256,3.342447726,23.281454,78.216459
247.1,-1.436015435,3.341924447,23.28253108,78.22586871
251.1842202,12.8445368,3.27782972,23.28606418,78.20819478
255.1,13.62633018,3.273757895,23.29510145,78.13038302
259.248308,13.93253264,3.272105258,23.3056047,78.03959598
263.3436956,13.76166308,3.272699104,23.31590364,77.95057219
267.4604307,13.69769338,3.272881803,23.32592802,77.86400607
271.5298236,13.32856154,3.274345911,23.33612646,77.77581104
275.4903224,12.96275708,3.275932905,23.34538761,77.6959093
279.752977,13.31555963,3.274279681,23.35538133,77.60965606
283.9674961,13.14639174,3.274917444,23.36555843,77.52170095
288.094753,13.66613201,3.272562105,23.37541758,77.43650362
292.3,13.2789012,3.274183981,23.38573557,77.34722902
296.445418,13.03619262,3.275251499,23.39543717,77.26340767
300.5586653,-1.474940119,3.33905933,23.40400358,77.19179798
304.7584117,-1.585888476,3.340708393,23.4051184,77.2017762
309.0570542,-1.479476116,3.340446691,23.40620876,77.21157328
313.0856264,-1.50473267,3.340721209,23.40724508,77.22087538
317.1614349,-1.514687289,3.340896198,23.40827149,77.23010669
321.3543972,-1.509297508,3.340993121,23.409372,77.23997186
325.5591507,-1.542703914,3.341232457,23.41044209,77.24959103
329.6,-1.524383477,3.341234448,23.41152046,77.25924825
333.8607345,-1.474633342,3.341070235,23.41255931,77.26862532
338.0839612,-1.516253812,3.341317274,23.41366464,77.27854373
342.1665934,-1.573919235,3.341616888,23.41474227,77.28820868
346.4606533,-1.528790878,3.341454992,23.41587281,77.2983525
350.5,12.67593733,3.278936036,23.41786887,77.296268
354.6,13.67620273,3.273308408,23.4276987,77.2112296
358.6,14.30795329,3.270269107,23.43774239,77.12416279
362.5,13.70070399,3.2727484,23.44765605,77.03815617
366.6882306,12.7775074,3.276734858,23.45749134,76.95304286
371,13.88703069,3.271687226,23.46789913,76.86286624
375.1,13.84702744,3.271722299,23.47818072,76.77363809
379.2,13.12100666,3.274827489,23.48820148,76.68672752
383.3939307,13.70774759,3.272257751,23.49789878,76.60275161
387.7,13.85521493,3.271398246,23.50906494,76.50564458
391.7744539,12.54527555,3.27719471,23.51851144,76.42378259
396,13.37809867,3.273465094,23.52854077,76.33678724
400.0522232,-1.433254911,3.33726414,23.53775029,76.25717335
404.2,-1.427962529,3.339056082,23.53874548,76.26642521
408.2,-1.549235528,3.339810627,23.53970456,76.2753423
412.2390706,-1.490710669,3.339733473,23.54072821,76.28480208
416.2453403,-1.508238172,3.339953883,23.54172616,76.29404347
420.2,-1.463082447,3.339868972,23.54266561,76.30279174
424.2431395,-1.455499858,3.339944459,23.54366628,76.31206812
428.2433433,-1.487521631,3.340161864,23.54460584,76.32083227
432.5882347,-1.426575238,3.339971571,23.54563801,76.33044925
436.8,-1.478391111,3.340263162,23.54666138,76.33996116
441.1409285,-1.479386291,3.340317294,23.54770481,76.34967366
444.9428366,-1.570696591,3.340759036,23.54866325,76.35854848
449,-1.38408658,3.33997362,23.54964364,76.36767213
453.1831019,13.35169345,3.274735731,23.55724661,76.3056251
457.2,13.63486838,3.273184498,23.56694763,76.22137692
461.2,13.26093348,3.274602466,23.57672593,76.13639684
465.3304147,14.08387964,3.270887047,23.58664713,76.05019654
469.3,13.8248413,3.27179756,23.59682028,75.96159116
473.387537,13.18813942,3.274502087,23.60655002,75.87702757
477.7626691,13.69674577,3.272068491,23.61710975,75.78518486
481.9,13.15845667,3.274165598,23.62712014,75.69808441
486.2,13.33610534,3.273155571,23.63726243,75.6098747
490.2867439,13.04013953,3.274225683,23.64678827,75.52702597
494.6651414,13.86989057,3.270314378,23.65752968,75.43343399
498.9437867,13.52861859,3.271541783,23.6680434,75.34179069
502.8599186,-1.460388241,3.337075541,23.67123266,75.32610073
507.278893,-1.46106486,3.33746649,23.67227194,75.3360707
511.4460521,-1.51577001,3.337915082,23.67324245,75.34539517
515.5,-1.57323579,3.338351623,23.67426767,75.35513512
519.6,-1.390044816,3.337705301,23.67522131,75.36430206
523.6794154,-1.477832787,3.338216074,23.67616219,75.37335886
527.8666799,-1.491724309,3.338388624,23.67712901,75.38266545
531.9,-1.486365957,3.338467434,23.67809937,75.39195312
535.9448641,-1.463351912,3.338448705,23.67904033,75.40100414
540,-1.487966613,3.338627712,23.67998242,75.41006934
544.1923035,-1.433936028,3.338464257,23.68097359,75.41958462
548.1529616,-1.482648852,3.338728902,23.68189104,75.42841988
552.3936709,13.15154446,3.274677016,23.68783086,75.38427477
556.5402999,13.32291994,3.273308269,23.69770773,75.29822494
560.7550567,12.62999597,3.275895346,23.70766036,75.21149956
564.78278,13.74348623,3.27078678,23.71702408,75.12990851
568.7,13.1933041,3.272796182,23.72652589,75.04699259
572.9,13.87369453,3.269558835,23.73664971,74.9586344
576.7,13.76676879,3.269727775,23.74601247,74.876841
580.8,14.09934412,3.267951687,23.75644435,74.78558832
584.6454673,13.80475473,3.269045827,23.76573295,74.70443261
588.8,13.09215235,3.2718324,23.77577085,74.61670086
593.044793,13.2043204,3.271108927,23.78586192,74.52851561
597.0244411,13.78755258,3.268403446,23.79536792,74.4454061
600.9915947,-1.398585949,3.333184057,23.8027564,74.38480144
605.0878357,-1.499163578,3.334634175,23.8036395,74.39364774
609.1,-1.44636755,3.334666411,23.80456516,74.4028131
613.0248434,-1.459345626,3.334913193,23.80543635,74.41149734
617.2,-1.589633238,3.335649205,23.80640243,74.4210607
621.1,-1.506923233,3.335447952,23.80735794,74.43043264
625.3511844,-1.449535213,3.335328006,23.80831153,74.43992538
629.7450296,-1.537354733,3.335822733,23.80931701,74.44990219
633.685946,-1.460709664,3.335591136,23.8102405,74.45903045
637.9,-1.428521252,3.335525819,23.81113552,74.46803129
641.8895012,-1.519481123,3.335999702,23.81208286,74.4773779
646.3,-1.595687379,3.336387399,23.81309622,74.48743288
650.3,13.06878923,3.274345022,23.81469357,74.49007597
654.3398921,12.94977469,3.273087375,23.82385777,74.41003205
658.7460255,13.32418529,3.271009271,23.83411133,74.32037855
662.8556725,13.76782579,3.268674285,23.84417996,74.23219585
666.961229,13.62198542,3.268997572,23.85397984,74.14639145
671.0686538,14.11109752,3.266473104,23.86447338,74.0543139
675.3426294,13.33248868,3.269583567,23.87455534,73.96599765
679.2520456,13.85281935,3.266971453,23.88407725,73.88249866
683.4422223,13.72626512,3.266907595,23.89432469,73.79259162
687.4679687,13.75531639,3.266217785,23.90416797,73.70619393
691.6417495,13.53710603,3.266563805,23.91434736,73.61681319
695.9,13.76008105,3.26504567,23.92469935,73.52588475
699.8903511,13.09984776,3.267346583,23.93414795,73.44290482
704.1593992,-1.526751601,3.330193997,23.93531143,73.45032486
708.6,-1.499468293,3.330442179,23.93631731,73.46060888
713.0422036,-1.540178449,3.330884138,23.93732851,73.47093874
717.2842144,-1.459997677,3.330759465,23.93825318,73.48046639
721.4,-1.514535369,3.331178501,23.939163,73.48981621
725.577269,-1.436262797,3.331017261,23.94008879,73.49932679
729.8,-1.550029917,3.331644868,23.94101184,73.50883647
733.7582972,-1.541202501,3.331742062,23.9419312,73.51819834
738.0820556,-1.583093947,3.33204769,23.94294136,73.52847495
742.3387236,-1.427616169,3.331500995,23.94390158,73.53831116
746.5,-1.56201303,3.332168194,23.94483155,73.54785656
750.5,14.12269622,3.266322313,23.94690923,73.54516627
754.7,14.9505533,3.260673059,23.9576453,73.45070174
759.1430398,13.59417732,3.265566788,23.96876604,73.35283755
763.3455391,13.72509196,3.264243298,23.97923532,73.26067799
767.4924456,13.9626303,3.262653968,23.98912549,73.17366082
771.8469074,13.06057438,3.265747526,23.99961699,73.081287
776.2463102,13.82094969,3.261845405,24.01033694,72.98683603
780.3446327,13.11947963,3.264261032,24.0199459,72.9022021
784.5951004,13.72966743,3.261068909,24.03012159,72.81250244
788.9,13.28150728,3.262361511,24.04033422,72.72245255
793,13.24338538,3.261966991,24.04997607,72.63741372
797.1823836,13.98307694,3.25828716,24.06002615,72.54869915
801.463402,-1.595148494,3.323258338,24.06732957,72.49068095
805.7,-1.466710729,3.323675082,24.06827309,72.50064725
810.1,-1.486105969,3.32407047,24.06921244,72.51066304
814.3,-1.49504065,3.324346977,24.07008321,72.52001063
818.47947,-1.479114631,3.324499229,24.07098634,72.52961635
822.6842462,-1.515064838,3.32483674,24.0718893,72.53923491
826.9447137,-1.504636399,3.324960237,24.07280444,72.54898399
831.1822506,-1.503397691,3.325103397,24.0737172,72.55870305
835.3,-1.544008475,3.325405506,24.07462608,72.5683299
839.3,-1.473571306,3.325221475,24.07548448,72.57748044
843.4,-1.439940618,3.325185294,24.07634742,72.58672132
